,datetime,open,high,low,close,volume
787,2020-10-06 00:00:00,10784.99,10792.0,10650.0,10693.32,63025.517
788,2020-10-06 12:00:00,10693.32,10753.0,10510.66,10593.65,121869.733
789,2020-10-07 00:00:00,10593.65,10624.98,10540.29,10592.28,54114.327
790,2020-10-07 12:00:00,10592.28,10675.0,10590.0,10658.75,52586.195
791,2020-10-08 00:00:00,10658.75,10664.77,10523.0,10598.42,61694.717
792,2020-10-08 12:00:00,10598.99,10958.0,10586.31,10919.45,146244.144
793,2020-10-09 00:00:00,10919.45,11110.0,10818.44,11049.28,87585.302
794,2020-10-09 12:00:00,11049.41,11103.61,11011.0,11050.47,66751.516
795,2020-10-10 00:00:00,11050.46,11494.0,11050.46,11317.25,130256.334
796,2020-10-10 12:00:00,11317.24,11421.41,11264.4,11294.79,69141.678
797,2020-10-11 00:00:00,11294.78,11413.78,11273.77,11375.46,52501.306
798,2020-10-11 12:00:00,11376.0,11450.73,11278.0,11369.59,93821.77
799,2020-10-12 00:00:00,11369.59,11417.76,11157.0,11246.32,83500.905
800,2020-10-12 12:00:00,11246.31,11732.0,11240.3,11530.36,170716.298
801,2020-10-13 00:00:00,11530.37,11562.0,11372.06,11486.28,91269.038
802,2020-10-13 12:00:00,11486.28,11508.73,11308.0,11419.36,107846.077
803,2020-10-14 00:00:00,11419.36,11489.48,11353.01,11362.0,63570.263
804,2020-10-14 12:00:00,11362.0,11550.0,11280.5,11417.13,129366.707
805,2020-10-15 00:00:00,11417.12,11425.65,11250.0,11315.0,80147.984
806,2020-10-15 12:00:00,11314.56,11649.48,11268.77,11502.0,135112.415
807,2020-10-16 00:00:00,11502.0,11538.92,11175.0,11367.77,150445.899
808,2020-10-16 12:00:00,11367.77,11392.0,11273.1,11318.92,61893.186
809,2020-10-17 00:00:00,11319.51,11379.2,11260.0,11342.21,38926.127
810,2020-10-17 12:00:00,11342.21,11424.09,11250.0,11356.25,56966.839
811,2020-10-18 00:00:00,11356.25,11477.52,11342.54,11417.81,47142.217
812,2020-10-18 12:00:00,11417.81,11529.93,11410.0,11501.1,45329.974
813,2020-10-19 00:00:00,11501.5,11543.0,11404.01,11474.34,56020.754
814,2020-10-19 12:00:00,11474.34,11830.0,11469.6,11745.0,174140.894
815,2020-10-20 00:00:00,11744.99,11937.63,11673.0,11774.2,132019.362
816,2020-10-20 12:00:00,11774.09,12045.78,11760.0,11900.03,180792.44
817,2020-10-21 00:00:00,11900.03,12382.23,11876.0,12329.99,189334.772
818,2020-10-21 12:00:00,12329.48,13240.0,12265.0,12796.07,402628.297
819,2020-10-22 00:00:00,12796.06,13031.37,12675.5,12970.46,146188.933
820,2020-10-22 12:00:00,12970.46,13188.27,12800.67,12968.87,197662.733
821,2020-10-23 00:00:00,12970.39,13043.0,12835.75,12971.7,113382.619
822,2020-10-23 12:00:00,12971.43,13015.3,12725.04,12925.82,123659.907
823,2020-10-24 00:00:00,12925.82,13015.02,12871.07,12991.99,58274.717
824,2020-10-24 12:00:00,12991.99,13177.59,12927.68,13110.88,117871.914
825,2020-10-25 00:00:00,13110.88,13369.0,12715.0,12947.62,148062.699
826,2020-10-25 12:00:00,12947.62,13047.0,12909.26,13023.81,57949.953
827,2020-10-26 00:00:00,13024.21,13179.06,12830.0,13139.8,109440.885
828,2020-10-26 12:00:00,13139.8,13240.0,12729.0,13047.24,207062.411
829,2020-10-27 00:00:00,13047.24,13510.51,13041.3,13448.85,147399.991
830,2020-10-27 12:00:00,13448.85,13787.83,13308.88,13629.38,264109.515
831,2020-10-28 00:00:00,13629.89,13863.0,13301.0,13314.95,218997.19
832,2020-10-28 12:00:00,13314.85,13371.77,12876.0,13256.17,257996.599
833,2020-10-29 00:00:00,13255.79,13338.25,13034.0,13043.12,116521.801
834,2020-10-29 12:00:00,13043.02,13637.22,12965.0,13446.65,238830.535
835,2020-10-30 00:00:00,13446.65,13665.65,13100.0,13339.0,206061.879
836,2020-10-30 12:00:00,13338.99,13656.36,13212.78,13549.12,143828.694
837,2020-10-31 00:00:00,13549.12,14140.0,13403.36,13929.99,239212.678
838,2020-10-31 12:00:00,13929.61,13937.25,13671.0,13783.73,118640.552
839,2020-11-01 00:00:00,13783.73,13891.52,13605.9,13688.98,98116.092
840,2020-11-01 12:00:00,13688.99,13858.75,13631.0,13752.86,100279.139
841,2020-11-02 00:00:00,13752.87,13823.75,13356.66,13406.01,155752.502
842,2020-11-02 12:00:00,13406.0,13696.99,13195.0,13540.54,172239.266
843,2020-11-03 00:00:00,13541.55,13632.74,13276.33,13523.49,168513.851
844,2020-11-03 12:00:00,13523.5,14070.0,13465.88,14016.55,180216.659
845,2020-11-04 00:00:00,14016.55,14038.45,13512.0,13712.59,223748.465
846,2020-11-04 12:00:00,13712.59,14280.0,13691.68,14134.31,227684.955
847,2020-11-05 00:00:00,14134.32,14741.0,14088.01,14713.97,250462.781
848,2020-11-05 12:00:00,14713.97,15777.0,14605.48,15598.75,467026.916
849,2020-11-06 00:00:00,15598.74,15984.2,15310.0,15588.0,338727.413
850,2020-11-06 12:00:00,15588.33,15734.0,15177.0,15590.96,220652.647
851,2020-11-07 00:00:00,15590.95,15774.0,15408.0,15528.4,108997.931
852,2020-11-07 12:00:00,15528.41,15564.99,14350.0,14824.34,348584.75
853,2020-11-08 00:00:00,14824.33,15198.0,14710.0,15171.82,110978.643
854,2020-11-08 12:00:00,15171.85,15678.0,15105.0,15473.2,179637.75
855,2020-11-09 00:00:00,15473.2,15869.0,15133.0,15807.88,154414.555
856,2020-11-09 12:00:00,15807.89,15814.33,14822.0,15328.72,319767.428
857,2020-11-10 00:00:00,15328.72,15474.17,15164.2,15282.81,118955.128
858,2020-11-10 12:00:00,15282.8,15397.0,15071.0,15294.68,125118.367
859,2020-11-11 00:00:00,15294.68,15684.75,15274.89,15576.66,117125.894
860,2020-11-11 12:00:00,15576.66,16000.0,15532.0,15690.24,213646.958
861,2020-11-12 00:00:00,15690.24,16176.22,15437.7,15762.88,217882.598
862,2020-11-12 12:00:00,15762.89,16345.0,15747.0,16289.02,253876.528
863,2020-11-13 00:00:00,16289.01,16479.99,16072.0,16221.99,176175.309
864,2020-11-13 12:00:00,16221.99,16355.0,15955.6,16320.54,130481.05
865,2020-11-14 00:00:00,16320.54,16326.82,15743.0,15916.92,144783.396
866,2020-11-14 12:00:00,15916.61,16140.91,15700.0,16064.51,121423.541
867,2020-11-15 00:00:00,16064.51,16161.23,15865.66,15950.0,94790.013
868,2020-11-15 12:00:00,15950.0,16114.99,15768.0,15952.27,115528.44
869,2020-11-16 00:00:00,15951.93,16390.0,15862.0,16232.04,131828.458
870,2020-11-16 12:00:00,16231.27,16882.0,16231.0,16707.07,210630.871
871,2020-11-17 00:00:00,16707.0,17022.3,16550.0,17001.99,137839.014
872,2020-11-17 12:00:00,17002.0,17890.1,16916.0,17670.01,386255.683
873,2020-11-18 00:00:00,17670.01,18520.0,17215.03,18260.0,421126.86
874,2020-11-18 12:00:00,18259.99,18269.57,17284.0,17788.32,311810.237
875,2020-11-19 00:00:00,17788.32,18079.0,17347.27,17783.11,212342.504
876,2020-11-19 12:00:00,17782.58,18200.0,17664.42,17811.68,194158.473
877,2020-11-20 00:00:00,17811.68,18438.0,17748.92,18283.96,185058.698
878,2020-11-20 12:00:00,18283.97,18831.6,18154.45,18664.31,222868.104
879,2020-11-21 00:00:00,18662.85,18986.0,18453.0,18542.56,169685.809
880,2020-11-21 12:00:00,18543.4,18950.0,18302.08,18721.99,172726.681
881,2020-11-22 00:00:00,18721.99,18780.0,17645.98,17925.2,208704.181
882,2020-11-22 12:00:00,17924.92,18718.13,17852.94,18435.2,165075.236
883,2020-11-23 00:00:00,18434.17,18812.65,18013.97,18606.18,176046.774
884,2020-11-23 12:00:00,18606.18,18731.71,18156.52,18382.07,188174.604
885,2020-11-24 00:00:00,18382.07,19180.0,18000.0,19089.69,248283.497
886,2020-11-24 12:00:00,19089.69,19440.0,18872.0,19179.64,229684.792
887,2020-11-25 00:00:00,19178.53,19385.81,18635.01,19311.08,163102.535
888,2020-11-25 12:00:00,19311.08,19554.19,18509.12,18741.67,263174.455
889,2020-11-26 00:00:00,18741.66,18940.69,16312.0,17114.19,501067.526
890,2020-11-26 12:00:00,17113.08,17415.43,16181.0,17155.34,349625.33
891,2020-11-27 00:00:00,17155.37,17465.0,16623.98,16797.19,217794.211
892,2020-11-27 12:00:00,16797.19,17157.8,16444.83,17144.1,180278.722
893,2020-11-28 00:00:00,17144.11,17274.97,16865.78,17168.99,108297.073
894,2020-11-28 12:00:00,17168.99,17880.0,17079.61,17717.74,160536.676
895,2020-11-29 00:00:00,17717.74,18239.76,17523.0,18086.25,128133.175
896,2020-11-29 12:00:00,18086.25,18343.0,17916.07,18181.09,127890.831
897,2020-11-30 00:00:00,18180.43,18691.0,18178.82,18601.0,144957.449
898,2020-11-30 12:00:00,18601.01,19944.0,18601.0,19720.0,355525.125
899,2020-12-01 00:00:00,19722.09,19956.0,18896.03,19440.0,200153.384
900,2020-12-01 12:00:00,19439.99,19500.0,18050.0,18772.7,353731.949
901,2020-12-02 00:00:00,18770.33,19365.0,18329.58,19130.01,183281.03
902,2020-12-02 12:00:00,19130.01,19280.0,18734.39,19207.01,152436.452
903,2020-12-03 00:00:00,19207.01,19485.95,18865.0,19420.01,138522.42
904,2020-12-03 12:00:00,19420.01,19640.0,19207.5,19434.3,106498.156
905,2020-12-04 00:00:00,19432.66,19537.16,18750.0,18838.05,136108.324
906,2020-12-04 12:00:00,18838.0,19144.31,18570.0,18664.2,140163.615
907,2020-12-05 00:00:00,18662.72,19203.46,18510.0,19025.97,104008.765
908,2020-12-05 12:00:00,19025.15,19186.07,18960.49,19147.62,61903.882
909,2020-12-06 00:00:00,19147.63,19355.0,18952.0,19092.99,83310.035
910,2020-12-06 12:00:00,19093.0,19449.1,18855.35,19375.02,92694.571
911,2020-12-07 00:00:00,19375.0,19446.36,19100.0,19114.18,78046.029
912,2020-12-07 12:00:00,19114.18,19269.0,18908.66,19172.88,91356.342
913,2020-12-08 00:00:00,19172.87,19319.38,18675.0,18765.94,111773.138
914,2020-12-08 12:00:00,18765.93,18974.19,18133.33,18319.32,168940.994
915,2020-12-09 00:00:00,18319.33,18380.9,17650.0,18235.84,225230.163
916,2020-12-09 12:00:00,18236.78,18639.7,18158.0,18537.98,127893.526
917,2020-12-10 00:00:00,18537.97,18550.0,18118.0,18190.0,99721.947
918,2020-12-10 12:00:00,18190.0,18436.0,17916.0,18253.51,134238.294
919,2020-12-11 00:00:00,18254.0,18290.44,17555.0,17646.4,196519.211
920,2020-12-11 12:00:00,17646.39,18174.0,17609.34,18031.47,121346.859
921,2020-12-12 00:00:00,18031.71,18507.77,18012.21,18498.02,88296.906
922,2020-12-12 12:00:00,18498.08,18950.0,18308.0,18800.0,108665.376
923,2020-12-13 00:00:00,18800.0,19400.0,18705.46,19313.43,119209.811
924,2020-12-13 12:00:00,19313.43,19432.0,18969.82,19175.07,120550.278
925,2020-12-14 00:00:00,19175.06,19344.48,19004.72,19107.7,93829.453
926,2020-12-14 12:00:00,19107.7,19355.35,19026.0,19270.7,87726.37
927,2020-12-15 00:00:00,19270.71,19598.0,19039.64,19293.58,150900.72
928,2020-12-15 12:00:00,19292.81,19549.99,19255.0,19424.91,97843.334
929,2020-12-16 00:00:00,19424.9,19897.7,19274.55,19748.84,121091.419
930,2020-12-16 12:00:00,19748.84,21600.0,19691.5,21346.8,338210.593
931,2020-12-17 00:00:00,21346.81,23888.04,21231.5,22778.28,465409.496
932,2020-12-17 12:00:00,22778.28,23748.0,22349.97,22816.99,358026.325
933,2020-12-18 00:00:00,22816.99,23330.0,22475.47,22910.0,159270.635
934,2020-12-18 12:00:00,22910.0,23164.42,22363.94,23124.35,146726.587
935,2020-12-19 00:00:00,23124.35,23256.86,22735.81,22907.99,95263.168
936,2020-12-19 12:00:00,22908.19,24281.61,22908.19,23847.28,242272.27
937,2020-12-20 00:00:00,23847.28,23863.1,23100.0,23575.2,137987.879
938,2020-12-20 12:00:00,23575.17,24376.0,23076.25,23472.96,184301.895
939,2020-12-21 00:00:00,23472.96,24145.0,22361.0,22663.0,245115.077
940,2020-12-21 12:00:00,22663.01,23330.0,21920.0,22730.1,231341.512
941,2020-12-22 00:00:00,22736.05,23182.0,22387.0,23130.41,174357.556
942,2020-12-22 12:00:00,23131.28,23850.0,23075.0,23826.99,151766.757
943,2020-12-23 00:00:00,23826.74,24091.46,22800.66,23080.0,179756.549
944,2020-12-23 12:00:00,23080.0,24235.42,22572.52,23238.27,214998.39
945,2020-12-24 00:00:00,23237.73,23496.0,22700.0,23235.65,140711.94
946,2020-12-24 12:00:00,23235.65,23819.81,23034.56,23737.44,97042.317
947,2020-12-25 00:00:00,23738.75,24718.0,23450.0,24605.23,134956.924
948,2020-12-25 12:00:00,24605.22,24827.64,23708.0,24730.0,149566.507
949,2020-12-26 00:00:00,24729.99,25071.0,24507.24,24843.8,118248.897
950,2020-12-26 12:00:00,24843.81,26926.0,24743.47,26508.83,249016.658
951,2020-12-27 00:00:00,26508.84,28459.84,26454.6,27679.15,280651.103
952,2020-12-27 12:00:00,27679.48,27800.0,25850.0,26305.64,259613.045
953,2020-12-28 00:00:00,26301.76,27390.0,26117.1,26893.96,126081.457
954,2020-12-28 12:00:00,26893.87,27538.82,26423.96,27102.66,141482.011
955,2020-12-29 00:00:00,27101.45,27139.79,25913.01,26908.01,135666.066
956,2020-12-29 12:00:00,26904.73,27441.73,26266.15,27402.83,125093.383
957,2020-12-30 00:00:00,27402.83,28656.9,27401.0,27873.0,220809.148
958,2020-12-30 12:00:00,27872.12,29063.72,27606.72,28906.99,153928.507
959,2020-12-31 00:00:00,28906.99,29376.7,28071.59,28945.99,163677.545
960,2020-12-31 12:00:00,28945.8,29199.49,27848.0,28951.68,149971.29
961,2021-01-01 00:00:00,28948.19,29546.42,28706.0,29341.99,99454.877
962,2021-01-01 12:00:00,29342.0,29668.86,28627.12,29337.16,111261.521
963,2021-01-02 00:00:00,29337.15,29950.0,28958.24,29775.52,110425.037
964,2021-01-02 12:00:00,29775.0,33480.0,29759.68,32199.91,435116.043
965,2021-01-03 00:00:00,32198.41,34832.25,32000.02,34464.06,248690.952
966,2021-01-03 12:00:00,34464.07,34663.0,32400.0,33054.53,238796.037
967,2021-01-04 00:00:00,33053.93,33653.56,27800.0,30760.39,302333.262
968,2021-01-04 12:00:00,30757.33,32190.01,30472.48,32031.07,203794.761
969,2021-01-05 00:00:00,32029.55,32900.0,29900.0,31824.53,223908.757
970,2021-01-05 12:00:00,31816.47,34500.0,31142.74,33999.52,209812.076
971,2021-01-06 00:00:00,33999.51,35948.66,33356.46,34994.66,231281.071
972,2021-01-06 12:00:00,34994.67,37037.51,34113.48,36823.68,212738.759
973,2021-01-07 00:00:00,36825.77,38055.0,36337.36,37920.0,160810.284
974,2021-01-07 12:00:00,37919.72,40565.62,36690.56,39498.92,359337.624
975,2021-01-08 00:00:00,39498.32,41800.0,36539.77,41399.98,243473.948
976,2021-01-08 12:00:00,41399.98,42125.51,38655.0,40637.23,274606.878
977,2021-01-09 00:00:00,40638.91,41375.0,38733.28,40639.04,153881.028
978,2021-01-09 12:00:00,40639.69,41539.88,39850.0,40136.04,107001.777
979,2021-01-10 00:00:00,40136.05,41412.12,38847.01,39233.99,144159.532
980,2021-01-10 12:00:00,39233.99,40118.09,35268.0,38221.67,292599.516
981,2021-01-11 00:00:00,38200.01,38322.18,32600.0,34218.66,435066.623
982,2021-01-11 12:00:00,34225.1,35619.0,30448.0,35408.46,471209.028
983,2021-01-12 00:00:00,35406.92,36693.44,33727.32,35451.0,196479.284
984,2021-01-12 12:00:00,35452.47,35720.0,32600.0,34056.9,252586.409
985,2021-01-13 00:00:00,34065.53,35325.39,32420.0,34428.04,224798.655
986,2021-01-13 12:00:00,34431.81,37880.0,34035.0,37421.07,173389.433
987,2021-01-14 00:00:00,37416.34,38850.0,36764.33,38415.39,147067.065
988,2021-01-14 12:00:00,38415.38,40189.39,37760.0,39163.31,206075.321
989,2021-01-15 00:00:00,39163.31,39790.0,37630.0,38168.33,134760.447
990,2021-01-15 12:00:00,38163.34,38248.98,34478.0,36755.24,302849.666
991,2021-01-16 00:00:00,36755.25,38000.0,35528.72,37750.0,147312.045
992,2021-01-16 12:00:00,37750.0,37950.7,35366.0,36025.66,153790.432
993,2021-01-17 00:00:00,36025.65,36789.0,33863.5,35270.41,159394.352
994,2021-01-17 12:00:00,35270.82,36898.0,34710.1,35869.83,128291.777
995,2021-01-18 00:00:00,35875.72,36711.0,34808.47,36499.32,115934.169
996,2021-01-18 12:00:00,36495.53,37547.94,35436.27,36686.86,137452.534
997,2021-01-19 00:00:00,36690.0,37661.36,36210.0,37387.97,118418.498
998,2021-01-19 12:00:00,37387.98,37961.0,35850.0,35891.03,139470.921
999,2021-01-20 00:00:00,35891.74,36461.44,34020.0,34463.47,168586.443
1000,2021-01-20 12:00:00,34467.41,35721.0,33403.0,35500.0,160605.976
1001,2021-01-21 00:00:00,35499.23,35636.17,32050.0,32247.3,214783.911
1002,2021-01-21 12:00:00,32247.14,32800.0,30069.9,30879.97,335778.366
1003,2021-01-22 00:00:00,30875.77,32090.37,28880.0,31743.83,281890.187
1004,2021-01-22 12:00:00,31743.24,33831.52,31341.84,32986.34,171678.351
1005,2021-01-23 00:00:00,32990.08,33495.0,31533.0,31663.37,141615.847
1006,2021-01-23 12:00:00,31665.1,32565.0,31405.0,32086.48,115160.564
1007,2021-01-24 00:00:00,32086.48,33125.75,31612.77,32866.87,89835.549
1008,2021-01-24 12:00:00,32866.53,32980.0,30914.2,32275.63,122271.495
1009,2021-01-25 00:00:00,32274.88,33863.09,32185.0,33217.34,122332.338
1010,2021-01-25 12:00:00,33217.37,34880.0,31921.47,32253.68,194355.186
1011,2021-01-26 00:00:00,32253.68,32853.53,31112.58,31807.99,165491.144
1012,2021-01-26 12:00:00,31810.46,32950.0,30810.0,32474.14,181370.563
1013,2021-01-27 00:00:00,32474.81,32562.2,30577.32,30647.15,140010.302
1014,2021-01-27 12:00:00,30647.15,31674.65,29240.0,30381.04,291012.537
1015,2021-01-28 00:00:00,30382.96,31908.04,29843.33,31477.14,142427.849
1016,2021-01-28 12:00:00,31475.25,33778.95,31180.46,33399.75,169100.524
1017,2021-01-29 00:00:00,33399.99,38356.98,31960.0,37066.11,399840.518
1018,2021-01-29 12:00:00,37069.44,38641.1,33521.0,34269.35,313739.267
1019,2021-01-30 00:00:00,34267.04,34988.88,32849.06,33707.77,164792.587
1020,2021-01-30 12:00:00,33707.77,34829.25,33505.0,34289.85,103069.285
1021,2021-01-31 00:00:00,34284.76,34393.22,33239.24,33603.93,87636.996
1022,2021-01-31 12:00:00,33603.93,34268.0,32193.04,33126.21,123656.895
1023,2021-02-01 00:00:00,33125.11,34720.0,32322.47,34219.91,145152.63
1024,2021-02-01 12:00:00,34219.94,34493.94,33161.0,33546.09,95479.695
1025,2021-02-02 00:00:00,33546.08,35720.0,33450.0,34821.61,117184.99
1026,2021-02-02 12:00:00,34821.6,36041.0,34338.0,35504.06,122671.24
1027,2021-02-03 00:00:00,35504.07,36915.06,35410.0,36024.06,115541.329
1028,2021-02-03 12:00:00,36024.06,37700.0,35870.73,37652.51,124766.749
1029,2021-02-04 00:00:00,37651.92,38833.0,36800.0,37361.16,170497.81
1030,2021-02-04 12:00:00,37356.21,37859.33,36233.0,36976.93,136217.212
1031,2021-02-05 00:00:00,36975.19,37867.1,36586.68,37745.41,87447.021
1032,2021-02-05 12:00:00,37745.4,38411.82,37250.0,38362.65,108830.423
1033,2021-02-06 00:00:00,38357.17,40540.81,38269.0,40264.34,165844.61
1034,2021-02-06 12:00:00,40262.0,40992.4,39100.0,39249.54,144981.705
1035,2021-02-07 00:00:00,39249.53,39757.87,37967.03,39125.98,147176.561
1036,2021-02-07 12:00:00,39125.97,39350.0,37403.27,38849.25,149545.364
1037,2021-02-08 00:00:00,38849.24,39570.0,38037.0,39495.35,90963.642
1038,2021-02-08 12:00:00,39495.35,47146.0,39160.56,46451.32,349203.451
1039,2021-02-09 00:00:00,46451.32,48266.36,45617.57,46469.5,217418.095
1040,2021-02-09 12:00:00,46474.92,47600.0,45057.65,46492.54,164059.331
1041,2021-02-10 00:00:00,46492.53,47475.0,45690.0,46685.0,125697.452
1042,2021-02-10 12:00:00,46685.0,46685.95,43770.0,44850.0,209281.565
1043,2021-02-11 00:00:00,44850.0,46649.0,44038.97,46146.33,117566.304
1044,2021-02-11 12:00:00,46146.32,48810.0,46135.7,48060.21,212973.741
1045,2021-02-12 00:00:00,48060.21,49278.98,46817.47,47660.8,132189.723
1046,2021-02-12 12:00:00,47660.8,48281.39,46121.0,47361.03,126996.565
1047,2021-02-13 00:00:00,47364.0,48290.0,46300.0,46656.62,109483.256
1048,2021-02-13 12:00:00,46656.63,47484.0,46252.1,47221.62,90482.141
1049,2021-02-14 00:00:00,47221.63,49545.64,47093.16,49144.99,122071.71
1050,2021-02-14 12:00:00,49144.99,49875.16,48200.0,48655.21,119863.956
1051,2021-02-15 00:00:00,48655.21,49100.0,45349.21,47855.77,145753.282
1052,2021-02-15 12:00:00,47855.77,48872.9,47500.0,47981.58,103207.122
1053,2021-02-16 00:00:00,47981.6,50298.0,47101.02,49013.86,141425.262
1054,2021-02-16 12:00:00,49013.85,50953.44,47780.0,49197.94,202166.749
1055,2021-02-17 00:00:00,49197.93,51806.46,49029.62,51373.56,181438.362
1056,2021-02-17 12:00:00,51373.56,52800.0,50650.0,52194.62,130569.096
1057,2021-02-18 00:00:00,52194.62,52640.0,51200.0,51492.91,90352.18
1058,2021-02-18 12:00:00,51495.66,52388.99,50948.0,51619.7,95137.71
1059,2021-02-19 00:00:00,51612.46,53135.0,50800.0,52832.04,108149.102
1060,2021-02-19 12:00:00,52831.05,56582.0,52411.07,56004.1,149762.77
1061,2021-02-20 00:00:00,56005.85,56766.66,55113.27,56446.49,90873.54
1062,2021-02-20 12:00:00,56448.5,57699.0,53905.0,55917.41,149422.768
1063,2021-02-21 00:00:00,55908.45,58011.57,55564.5,57415.43,91332.403
1064,2021-02-21 12:00:00,57414.45,58472.14,56675.37,57487.43,105488.17
1065,2021-02-22 00:00:00,57475.5,57591.87,53500.0,54606.16,184817.89
1066,2021-02-22 12:00:00,54606.16,55023.85,47751.42,54121.1,295842.297
1067,2021-02-23 00:00:00,54125.55,54260.12,44893.82,46377.07,432621.677
1068,2021-02-23 12:00:00,46386.41,49600.0,45285.0,48930.0,316115.785
1069,2021-02-24 00:00:00,48930.01,51435.58,47000.0,50405.16,176547.579
1070,2021-02-24 12:00:00,50397.89,51350.0,48015.9,49702.03,156867.64
1071,2021-02-25 00:00:00,49702.05,50932.1,48578.67,50333.93,134599.537
1072,2021-02-25 12:00:00,50333.93,52134.96,46685.43,47089.37,215343.479
1073,2021-02-26 00:00:00,47087.97,47830.0,44100.0,46433.79,249090.271
1074,2021-02-26 12:00:00,46433.79,48438.01,45078.0,46313.13,191580.049
1075,2021-02-27 00:00:00,46313.12,48476.05,46192.05,47330.24,131745.424
1076,2021-02-27 12:00:00,47337.07,47911.53,44926.77,46102.63,124281.65
1077,2021-02-28 00:00:00,46097.09,46678.0,43765.0,45335.56,186521.736
1078,2021-02-28 12:00:00,45335.56,45949.24,43002.05,45163.36,183837.089
1079,2021-03-01 00:00:00,45162.64,47949.0,44972.49,47720.0,143336.463
1080,2021-03-01 12:00:00,47720.01,49800.0,47453.62,49592.7,172323.468
1081,2021-03-02 00:00:00,49594.99,50221.77,48287.11,48866.0,111669.54
1082,2021-03-02 12:00:00,48866.0,49714.72,47058.06,48450.57,161430.895
1083,2021-03-03 00:00:00,48454.21,51850.0,48110.66,51721.4,154820.624
1084,2021-03-03 12:00:00,51721.33,52681.51,50288.0,50373.75,195490.61
1085,2021-03-04 00:00:00,50373.75,51800.0,48550.0,49350.45,192975.626
1086,2021-03-04 12:00:00,49350.45,50636.77,47500.0,48385.77,194453.331
1087,2021-03-05 00:00:00,48385.77,48404.52,46320.0,47492.7,153350.787
1088,2021-03-05 12:00:00,47492.7,49470.0,46909.55,48770.57,201251.969
1089,2021-03-06 00:00:00,48772.68,49174.0,47933.0,48185.05,88573.463
1090,2021-03-06 12:00:00,48182.34,49253.63,47090.0,48908.21,126519.447
1091,2021-03-07 00:00:00,48908.21,51200.0,48908.21,50745.34,123790.093
1092,2021-03-07 12:00:00,50745.73,51480.0,49800.0,50995.27,124608.023
1093,2021-03-08 00:00:00,50991.35,51870.36,49310.0,50529.08,155597.07
1094,2021-03-08 12:00:00,50529.09,52450.0,50150.99,52429.43,152742.796
1095,2021-03-09 00:00:00,52429.43,54500.0,51880.0,54299.99,161416.229
1096,2021-03-09 12:00:00,54300.0,54950.0,53621.0,54917.78,124188.569
1097,2021-03-10 00:00:00,54917.78,55890.0,53061.0,54924.75,180261.525
1098,2021-03-10 12:00:00,54927.99,57500.92,54899.75,55947.98,220897.968
1099,2021-03-11 00:00:00,55949.3,56604.75,54356.44,56284.27,154986.23
1100,2021-03-11 12:00:00,56284.27,58283.0,55789.0,57844.52,209695.088
1101,2021-03-12 00:00:00,57842.64,58186.33,55888.0,56561.57,147302.192
1102,2021-03-12 12:00:00,56561.58,57840.0,55074.3,57291.03,188192.85
1103,2021-03-13 00:00:00,57291.04,60400.0,56136.0,59905.92,168239.963
1104,2021-03-13 12:00:00,59914.58,61950.0,59204.06,61267.41,152082.21
1105,2021-03-14 00:00:00,61267.41,61798.0,59449.0,60417.75,110073.565
1106,2021-03-14 12:00:00,60417.75,60833.85,59005.0,59037.12,121918.336
1107,2021-03-15 00:00:00,59037.11,60740.0,54517.28,56182.03,264738.732
1108,2021-03-15 12:00:00,56182.03,57320.0,55078.0,55646.61,184082.098
1109,2021-03-16 00:00:00,55646.61,56446.64,53335.0,55528.68,208353.068
1110,2021-03-16 12:00:00,55528.69,56988.0,54700.0,56954.19,131365.134
1111,2021-03-17 00:00:00,56953.23,57238.0,54388.0,54878.05,131306.459
1112,2021-03-17 12:00:00,54878.42,59078.79,54154.93,58959.0,208091.253
1113,2021-03-18 00:00:00,58959.01,59615.0,57940.0,58244.61,110995.258
1114,2021-03-18 12:00:00,58240.01,60510.0,57072.0,57700.01,194104.768
1115,2021-03-19 00:00:00,57700.01,58945.0,56301.27,58881.31,126791.629
1116,2021-03-19 12:00:00,58881.15,59550.0,58010.0,58089.11,132247.85
1117,2021-03-20 00:00:00,58089.11,59389.42,57881.0,59338.99,76517.547
1118,2021-03-20 12:00:00,59338.99,59948.0,58048.68,58145.61,127162.602
1119,2021-03-21 00:00:00,58144.44,58638.7,55403.55,56296.4,131035.814
1120,2021-03-21 12:00:00,56296.41,58185.99,55914.0,57415.18,106482.882
1121,2021-03-22 00:00:00,57415.19,58500.0,56329.98,57779.3,108756.477
1122,2021-03-22 12:00:00,57779.31,57818.63,53635.81,54129.56,184306.47
1123,2021-03-23 00:00:00,54129.56,55354.69,52981.4,54322.64,146214.256
1124,2021-03-23 12:00:00,54322.64,55890.68,54237.56,54400.0,129984.785
1125,2021-03-24 00:00:00,54400.0,56700.0,53600.0,56591.65,151850.226
1126,2021-03-24 12:00:00,56589.25,57234.79,51666.0,52311.54,242322.3
1127,2021-03-25 00:00:00,52307.89,53255.2,51500.0,52197.7,162060.331
1128,2021-03-25 12:00:00,52198.17,52750.0,50452.08,51325.21,254787.76
1129,2021-03-26 00:00:00,51325.21,53850.0,51260.0,52759.34,137139.37
1130,2021-03-26 12:00:00,52759.33,55123.0,52550.0,55030.0,134818.472
1131,2021-03-27 00:00:00,55030.0,55555.55,54327.93,54480.01,105005.352
1132,2021-03-27 12:00:00,54480.01,56658.76,54001.0,55828.0,129429.994
